undergraduate education,0.2014005614
capstone project,0.2002465082
engineer course,0.1990940734
context awareness,0.1986118791
orient program,0.1981173339
development process,0.1976027531
information appliance,0.1971907143
security education,0.1964317068
instructional design,0.1955263729
machine vision,0.1946586837
user centre design,0.1939348393
expert system,0.1929980126
self regulate learn,0.1915990763
engage student,0.1902465082
state art,0.1901345443
human machine interface,0.1894434090
clinical trial,0.1886531398
middle school,0.1880802061
undergraduate laboratory,0.1846814957
learn outcome,0.1833835157
computer engineer student,0.1824737105
chronic disease,0.1820120703
computer engineer curriculum,0.1816204617
medical device,0.1794751728
medical record,0.1787542077
computer science course,0.1781796913
university student,0.1778880175
improve quality,0.1760836644
curriculum descant,0.1756540339
clinical decision,0.1750779014
embedd software,0.1750762599
fuzzy logic,0.1750337033
low cost,0.1737751557
guest editorial,0.1737751557
learn approach,0.1722159662
decision make,0.1706976898
monitor system,0.1703662628
science centre,0.1682763974
pedagogical agent,0.1682763974
computer aide,0.1678588582
science curriculum,0.1677352876
user behavior,0.1669025308
empirical evaluation,0.1631596668
introductory computer science,0.1623707579
reality application,0.1623011507
robot navigation,0.1618760750
science student,0.1615222416
student achievement,0.1612915239
fall detection,0.1606486053
information seek,0.1605639592
support system,0.1603662628
real life,0.1603415869
perception action,0.1603415869
online game,0.1602916158
software engineer course,0.1590737358
wireless sensor,0.1578743275
design user interface,0.1571363277
design interactive,0.1565986449
human human,0.1565617473
source software,0.1556345013
orient software,0.1555897919
physical system,0.1549155369
knowledge acquisition,0.1542470525
assistive technology,0.1524649933
hand gesture,0.1524438793
special intelligent,0.1524279796
mobile agent,0.1523453594
book review,0.1517976579
challenge computational,0.1512915239
control system,0.1503662628
framework human,0.1499487976
assistive environment,0.1498127693
older adult,0.1496483920
user requirement,0.1496071041
mobile game,0.1491076179
hardware software,0.1478652055
graduate student,0.1478400029
computer science education,0.1471782498
education train,0.1463853601
assessment tool,0.1463853601
web educational,0.1463853601
evaluation intelligent,0.1458298045
informatics education,0.1448610348
smart space,0.1445589268
computer game,0.1445128660
integrate framework,0.1442597741
science classroom,0.1428601564
automatic control,0.1424649933
application smart,0.1423011507
intelligent system,0.1416432256
location aware,0.1415675480
next generation,0.1413144103
brain computer interface,0.1410819459
information system,0.1408187515
daily live,0.1397827329
senior citizen,0.1392911541
design evaluate,0.1383940679
teache power,0.1374879680
lab exercise,0.1372179173
visualization tool,0.1364005823
technique application,0.1364005823
model driven,0.1364005823
human center,0.1364005823
clinical information,0.1364005823
game learn,0.1363034901
improve student,0.1358298045
long term,0.1357127562
learner center,0.1331857413
autonomous robot,0.1330334226
intelligent user,0.1323453594
integrate user,0.1323011507
automatic generation,0.1309512506
teache computer science,0.1306984735
video mediate,0.1299999066
approach design,0.1275412242
communication technology,0.1264004106
physical activity,0.1262386572
design user,0.1249486316
knowledge system,0.1249155369
recent advance,0.1246444711
computer program,0.1245128660
education teache,0.1223453594
development interactive,0.1223011507
case tool,0.1194713834
information center,0.1159522877
touch screen,0.1146444711
mobile robotics,0.1143721693
software agent,0.1138396122
computing technology,0.1138396122
human computer interaction,0.1133954748
science technology,0.1123453594
education program,0.1123453594
technology support,0.1123011507
smart phone,0.1116243352
teache computer,0.1110692519
situation awareness,0.1109111378
analysis design,0.1108794480
video game,0.1107770826
learn community,0.1106573907
information communication,0.1102912251
software design,0.1098535479
design tool,0.1078518574
learn program,0.1042667452
computer graphic,0.1038601139
life cycle,0.1022021957
focus attention,0.1022021957
development environment,0.1012843444
design simulation,0.0999025780
design intelligent,0.0998535479
engineer project,0.0982711368
teache object,0.0978880175
design development,0.0978518574
environment design,0.0978518574
wearable computer,0.0970026509
experience mobile,0.0962527636
interface development,0.0959010962
student experience,0.0938396122
development application,0.0938396122
application web,0.0938396122
application development,0.0938396122
haptic interface,0.0937328999
computer security,0.0936379361
power system,0.0916161775
interactive learn,0.0904444500
design approach,0.0904444500
learn mobile,0.0901641811
real time,0.0900386862
information professional,0.0895169068
information retrieval system,0.0874071532
computer network,0.0870292405
computer vision,0.0855463403
evaluate user,0.0853688193
learn embedd,0.0850005275
smart environment,0.0838396122
engineer application,0.0827785973
design mobile,0.0827567737
application design,0.0827567737
introductory program course,0.0824304170
learn computer,0.0822072598
electrical computer,0.0820146146
virtual learn,0.0812638850
design digital,0.0809919345
embedd system,0.0798305900
collaborative design,0.0782711368
laboratory course,0.0781974759
student design,0.0778518574
project software,0.0777912251
mobile learn,0.0767083866
mobile application,0.0751514787
control engineer,0.0742472951
science teache,0.0738396122
program student,0.0738396122
d virtual,0.0736685175
design virtual,0.0727567737
management system,0.0726840621
environment support,0.0712843444
interface mobile,0.0710489146
digital design,0.0699025780
learn web,0.0687638850
science software,0.0686760332
environment interactive,0.0679421763
learn design,0.0667083866
design learn,0.0667083866
student teache,0.0650005275
human computer,0.0638187515
cooperative learn,0.0628322051
system elder,0.0623457673
undergraduate computer,0.0622651151
design methodology,0.0608860607
learn software,0.0587638850
design interaction,0.0587638850
young people,0.0570033591
education information,0.0550625086
computer mediate,0.0545634890
self regulate,0.0531397316
learn system,0.0526840621
healthcare system,0.0518877251
first person,0.0515520291
first year,0.0515036678
web learn,0.0512638850
support learn,0.0512638850
learn user,0.0512638850
learn model,0.0512638850
learn application,0.0512638850
environment learn,0.0512638850
development design,0.0512638850
system development,0.0478131665
mobile user,0.0477250165
environment virtual,0.0477250165
undergraduate course,0.0470026509
retrieval system,0.0470026509
learn framework,0.0463432501
environment user,0.0463432501
engineer teache,0.0463432501
design case,0.0463432501
embedd system design,0.0441250114
computer support collaborative,0.0426085752
agent system,0.0394487680
impair people,0.0385611887
introductory computer,0.0383183190
recommendation system,0.0374712960
computer science engineer,0.0370068769
sense system,0.0350942468
system teache,0.0292951325
system support,0.0292951325
system mobile,0.0292951325
system experience,0.0292951325
system computer,0.0276562975
robotics course,0.0233523029
learn computer science,0.0220862419
system smart,0.0218877251
system human,0.0218877251
system enhance,0.0218877251
system case,0.0218877251
system application,0.0218877251
process computer,0.0218877251
course project,0.0218877251
communication system,0.0218877251
motivation computer,0.0209752537
system model,0.0192951325
system laboratory,0.0192951325
computer model,0.0192951325
introductory course,0.0177687319
effect computer,0.0140616381
vision system,0.0118877251
system virtual,0.0118877251
system toward,0.0118877251
system system,0.0118877251
system special,0.0118877251
system software,0.0118877251
system research,0.0118877251
system learn,0.0118877251
system interface,0.0118877251
system evaluate,0.0118877251
system engineer,0.0118877251
system course,0.0118877251
system approach,0.0118877251
software system,0.0118877251
reality system,0.0118877251
prototype system,0.0118877251
project course,0.0118877251
navigation system,0.0118877251
machine system,0.0118877251
integrate system,0.0118877251
environment toward,0.0118877251
educational system,0.0118877251
design course,0.0118877251
design computer,0.0118877251
course teache,0.0118877251
course integrate,0.0118877251
course design,0.0118877251
course computer,0.0118877251
computing system,0.0118877251
computer system,0.0118877251
approach computer,0.0118877251
advance computer,0.0118877251
